split,representation,bin_width_THz,feature,bin_low_THz,bin_high_THz,bin_center_THz,n,transform,pearson_r,pearson_ci95_low,pearson_ci95_high,pearson_p_analytic,pearson_p_fdr,pearson_p_permutation,pearson_p_maxT,spearman_rho,spearman_ci95_low,spearman_ci95_high,spearman_p_analytic,spearman_p_fdr,spearman_p_permutation,spearman_p_maxT,mutual_information,mi_p_permutation,mi_p_maxT,distance_correlation,linear_cv_R2,spline_cv_R2,nonlinear_spline_gain_R2
train,li_area,0.5,LiPDOS_000.00_000.50THz,0.0,0.5,0.25,214,log1p,0.437509699798124,0.36063394,0.52837634,2.032449398130263e-11,1.4107589939963001e-10,0.0001999600079984003,0.0001999600079984003,0.6051262020874723,0.5058113,0.69370544,9.152169291930802e-23,8.307353664983343e-22,0.0001999600079984003,0.0001999600079984003,,,,,,,
train,li_area,0.5,LiPDOS_000.50_001.00THz,0.5,1.0,0.75,214,log1p,0.5304273702068782,0.46924135,0.59034896,6.298514489605128e-17,5.717113152103116e-16,0.0001999600079984003,0.0001999600079984003,0.6734172397293311,0.5899627,0.7419147,1.2385045990707627e-29,2.922870853807e-28,0.0001999600079984003,0.0001999600079984003,,,,,,,
train,li_area,0.5,LiPDOS_001.00_001.50THz,1.0,1.5,1.25,214,log1p,0.6428031104060224,0.5810684,0.7044502,2.4413124643848402e-26,7.201871769935279e-25,0.0001999600079984003,0.0001999600079984003,0.7164598174130691,0.6438782,0.7762128,5.363888733201329e-35,2.1097962350591892e-33,0.0001999600079984003,0.0001999600079984003,,,,,,,
train,li_area,0.5,LiPDOS_001.50_002.00THz,1.5,2.0,1.75,214,log1p,0.6690595162015038,0.60853547,0.7288476,3.853259096965311e-29,1.5156152448063555e-27,0.0001999600079984003,0.0001999600079984003,0.7232127114325373,0.6570487,0.78121096,6.260019349968727e-36,3.6934114164815493e-34,0.0001999600079984003,0.0001999600079984003,,,,,,,
train,li_area,0.5,LiPDOS_002.00_002.50THz,2.0,2.5,2.25,214,log1p,0.686460769066403,0.6253487,0.7456285,3.6797456259106222e-31,4.342099838574534e-29,0.0001999600079984003,0.0001999600079984003,0.7273209312723772,0.6593562,0.7830942,1.6420183341817954e-36,1.9375816343345185e-34,0.0001999600079984003,0.0001999600079984003,,,,,,,
train,li_area,0.5,LiPDOS_002.50_003.00THz,2.5,3.0,2.75,214,log1p,0.6746192395351192,0.6089002,0.7342008,9.024986542259165e-30,5.324742059932907e-28,0.0001999600079984003,0.0001999600079984003,0.7013342659896206,0.6333052,0.75952274,5.291977106858278e-33,1.561133246523192e-31,0.0001999600079984003,0.0001999600079984003,,,,,,,
train,li_area,0.5,LiPDOS_003.00_003.50THz,3.0,3.5,3.25,214,log1p,0.6370561353550231,0.56932163,0.7022292,9.223189803189889e-26,2.176672793552814e-24,0.0001999600079984003,0.0001999600079984003,0.6614497368108594,0.58775306,0.7244424,2.672330799516265e-28,5.255583905715321e-27,0.0001999600079984003,0.0001999600079984003,,,,,,,
train,li_area,0.5,LiPDOS_003.50_004.00THz,3.5,4.0,3.75,214,log1p,0.6182213654535581,0.5544389,0.6796697,5.942197821456717e-24,8.764741786648658e-23,0.0001999600079984003,0.0001999600079984003,0.6350183104777414,0.55915654,0.70386285,1.467750289796598e-25,1.5744957654181687e-24,0.0001999600079984003,0.0001999600079984003,,,,,,,
train,li_area,0.5,LiPDOS_004.00_004.50THz,4.0,4.5,4.25,214,log1p,0.6044950116322914,0.5351471,0.67357475,1.0408465770101764e-22,1.1165445098836438e-21,0.0001999600079984003,0.0001999600079984003,0.6273869214910303,0.54616153,0.7010998,8.110301004430696e-25,7.975129321023518e-24,0.0001999600079984003,0.0001999600079984003,,,,,,,
train,li_area,0.5,LiPDOS_004.50_005.00THz,4.5,5.0,4.75,214,log1p,0.6275304587813104,0.55964804,0.6916747,7.857114208670401e-25,1.324484966604439e-23,0.0001999600079984003,0.0001999600079984003,0.6516974624848215,0.5734457,0.7207015,2.948109572556311e-27,4.348461619520559e-26,0.0001999600079984003,0.0001999600079984003,,,,,,,
train,li_area,0.5,LiPDOS_005.00_005.50THz,5.0,5.5,5.25,214,log1p,0.629906704438431,0.560527,0.69299304,4.6365087349194245e-25,9.118467178674868e-24,0.0001999600079984003,0.0001999600079984003,0.6577883172380914,0.5842551,0.72281694,6.6509890584580765e-28,1.1211667269972186e-26,0.0001999600079984003,0.0001999600079984003,,,,,,,
train,li_area,0.5,LiPDOS_005.50_006.00THz,5.5,6.0,5.75,214,log1p,0.6142380313702923,0.54450357,0.67989355,1.383743866492949e-23,1.8142419582907555e-22,0.0001999600079984003,0.0001999600079984003,0.6464834662043448,0.57484317,0.7143542,1.0266759736926113e-26,1.2114776489572814e-25,0.0001999600079984003,0.0001999600079984003,,,,,,,
train,li_area,0.5,LiPDOS_006.00_006.50THz,6.0,6.5,6.25,214,log1p,0.6083471315327547,0.52928984,0.6777386,4.726247019817134e-23,5.576971483384218e-22,0.0001999600079984003,0.0001999600079984003,0.6469902997815579,0.5692712,0.7190108,9.10377513833554e-27,1.193606073692882e-25,0.0001999600079984003,0.0001999600079984003,,,,,,,
train,li_area,0.5,LiPDOS_006.50_007.00THz,6.5,7.0,6.75,214,log1p,0.5581170443276257,0.46693957,0.6372347,6.387561147536896e-19,6.281101795077947e-18,0.0001999600079984003,0.0001999600079984003,0.5852193422098044,0.49505842,0.6652756,4.6276556820086825e-21,3.900452646264461e-20,0.0001999600079984003,0.0001999600079984003,,,,,,,
train,li_area,0.5,LiPDOS_007.00_007.50THz,7.0,7.5,7.25,214,log1p,0.49946779542791164,0.40469217,0.58567697,6.6523918519994505e-15,5.607015989542394e-14,0.0001999600079984003,0.0001999600079984003,0.5067690723937704,0.41094717,0.5954061,2.3122961400690202e-15,1.819006296854296e-14,0.0001999600079984003,0.0001999600079984003,,,,,,,
train,li_area,0.5,LiPDOS_007.50_008.00THz,7.5,8.0,7.75,214,log1p,0.4587444399634223,0.35477063,0.54603416,1.5553501250291045e-12,1.2235420983562289e-11,0.0001999600079984003,0.0001999600079984003,0.4727638432154482,0.3717693,0.5672122,2.5792171734712214e-13,1.902172665435026e-12,0.0001999600079984003,0.0001999600079984003,,,,,,,
train,li_area,0.5,LiPDOS_008.00_008.50THz,8.0,8.5,8.25,214,log1p,0.42763683671752606,0.32818183,0.5168048,6.327354314541446e-11,4.147932272866059e-10,0.0001999600079984003,0.0001999600079984003,0.4420281591139564,0.34796667,0.5374574,1.1938127688330937e-11,8.286465101312062e-11,0.0001999600079984003,0.0001999600079984003,,,,,,,
train,li_area,0.5,LiPDOS_008.50_009.00THz,8.5,9.0,8.75,214,log1p,0.3763398492051678,0.28416324,0.4681096,1.3199344354995866e-08,8.197487546786907e-08,0.0001999600079984003,0.0001999600079984003,0.3923319316120705,0.29542077,0.48377928,2.750803925022655e-09,1.411282013707275e-08,0.0001999600079984003,0.0001999600079984003,,,,,,,
train,li_area,0.5,LiPDOS_009.00_009.50THz,9.0,9.5,9.25,214,log1p,0.3695135549020842,0.28194305,0.46033886,2.5135237237145405e-08,1.4123609495157895e-07,0.0001999600079984003,0.0001999600079984003,0.37982605328041413,0.28547415,0.4669586,9.444571058008815e-09,4.4578375393801606e-08,0.0001999600079984003,0.0001999600079984003,,,,,,,
train,li_area,0.5,LiPDOS_009.50_010.00THz,9.5,10.0,9.75,214,log1p,0.3481026180018965,0.2524568,0.44219354,1.7239891056641895e-07,8.844813672538016e-07,0.0001999600079984003,0.0005998800239952009,0.3618701987671385,0.26276875,0.45556068,5.0802603271913396e-08,1.9982357286952603e-07,0.0001999600079984003,0.0001999600079984003,,,,,,,
train,li_area,0.5,LiPDOS_010.00_010.50THz,10.0,10.5,10.25,214,log1p,0.3417193914462561,0.2417485,0.4370824,2.9792595208573075e-07,1.4648025977548427e-06,0.0001999600079984003,0.0005998800239952009,0.3630482645545499,0.25702268,0.45691606,4.5635401239854336e-08,1.923206195108147e-07,0.0001999600079984003,0.0001999600079984003,,,,,,,
train,li_area,0.5,LiPDOS_010.50_011.00THz,10.5,11.0,10.75,214,log1p,0.3595865343381989,0.26145965,0.4604091,6.24676247779567e-08,3.3505362380904044e-07,0.0001999600079984003,0.0001999600079984003,0.3849890859514203,0.28886738,0.4838678,5.711237966656927e-09,2.8080253336063225e-08,0.0001999600079984003,0.0001999600079984003,,,,,,,
train,li_area,0.5,LiPDOS_011.00_011.50THz,11.0,11.5,11.25,214,log1p,0.3083398130281916,0.20934185,0.41007975,4.292374844241311e-06,2.0260009264818987e-05,0.0001999600079984003,0.002599480103979204,0.3442099425814257,0.24188003,0.44285622,2.410141000443394e-07,8.618079940979409e-07,0.0001999600079984003,0.0001999600079984003,,,,,,,
train,li_area,0.5,LiPDOS_011.50_012.00THz,11.5,12.0,11.75,214,log1p,0.245914351518794,0.14626713,0.34567884,0.0002809226389206662,0.0011049623797546202,0.0009998000399920016,0.0625874825034993,0.2957446432442452,0.19509123,0.39432865,1.0832301936002068e-05,3.3637148117059054e-05,0.0001999600079984003,0.0001999600079984003,,,,,,,
train,li_area,0.5,LiPDOS_012.00_012.50THz,12.0,12.5,12.25,214,log1p,0.22249626272474182,0.11992013,0.31848502,0.0010493483525878702,0.0038694720501677715,0.0021995600879824036,0.13737252549490103,0.26445541076267537,0.16335516,0.36625615,9.005388166498535e-05,0.0002591794643041042,0.0001999600079984003,0.003199360127974405,,,,,,,
train,li_area,0.5,LiPDOS_012.50_013.00THz,12.5,13.0,12.75,214,log1p,0.21232707782155474,0.09317895,0.32735673,0.001786660248128945,0.006023597407977586,0.0023995200959808036,0.16356728654269145,0.2761451314121449,0.17280012,0.3846324,4.20490072317885e-05,0.00012404457133377607,0.0001999600079984003,0.0015996800639872025,,,,,,,
train,li_area,0.5,LiPDOS_013.00_013.50THz,13.0,13.5,13.25,214,log1p,0.11155868183852687,-0.00311685,0.22992863,0.10363333402491698,0.24956598806000416,0.09558088382323535,0.9518096380723855,0.15802833573585542,0.045041777,0.2748093,0.0207354511345747,0.04218591782551404,0.01899620075984803,0.4123175364927015,,,,,,,
train,li_area,0.5,LiPDOS_013.50_014.00THz,13.5,14.0,13.75,214,log1p,0.10781885685693389,-0.013501741,0.22434443,0.11581057912368047,0.2628009295498903,0.11197760447910418,0.9666066786642672,0.12398774126003155,-0.0006582038,0.23941842,0.07027218781805734,0.12956434628954322,0.07378524295140972,0.8400319936012798,,,,,,,
train,li_area,0.5,LiPDOS_014.00_014.50THz,14.0,14.5,14.25,214,log1p,-0.0727219558295006,-0.17819405,0.0319101,0.2895985926494714,0.5339474051974629,0.28414317136572687,1.0,-0.2007578458844953,-0.3184849,-0.07851467,0.003180583937535338,0.007358998129983723,0.002999400119976005,0.08978204359128174,,,,,,,
