split,representation,bin_width_THz,feature,bin_low_THz,bin_high_THz,bin_center_THz,n,transform,pearson_r,pearson_ci95_low,pearson_ci95_high,pearson_p_analytic,pearson_p_fdr,pearson_p_permutation,pearson_p_maxT,spearman_rho,spearman_ci95_low,spearman_ci95_high,spearman_p_analytic,spearman_p_fdr,spearman_p_permutation,spearman_p_maxT,mutual_information,mi_p_permutation,mi_p_maxT,distance_correlation,linear_cv_R2,spline_cv_R2,nonlinear_spline_gain_R2
train,host_shape,2.0,paired_000.00_002.00THz,0.0,2.0,1.0,214,none,0.35296176243402,0.2679992,0.46761048,1.1275047308904414e-07,8.73816166440092e-07,0.0001999600079984003,0.0001999600079984003,0.46117677640203775,0.34314066,0.56921476,1.145455866678814e-12,1.183637728901441e-11,0.0001999600079984003,0.0001999600079984003,,,,,,,
train,host_shape,2.0,paired_002.00_004.00THz,2.0,4.0,3.0,214,none,0.4178323747858109,0.30546024,0.5258431,1.885688257768672e-10,5.845633599082884e-09,0.0001999600079984003,0.0001999600079984003,0.4648622894584762,0.35102063,0.57243395,7.172480161891738e-13,1.1117344250932193e-11,0.0001999600079984003,0.0001999600079984003,,,,,,,
train,host_shape,2.0,paired_004.00_006.00THz,4.0,6.0,5.0,214,none,0.05979930827298489,-0.042022068,0.1684702,0.38405769553679137,0.5779877353697677,0.38972205558888223,1.0,0.1323121241528373,-0.00089924893,0.25630406,0.05326960019630234,0.09713868271090428,0.04599080183963208,0.5636872625474905,,,,,,,
train,host_shape,2.0,paired_006.00_008.00THz,6.0,8.0,7.0,214,none,0.2505837314971137,0.15056323,0.34567997,0.00021263039778366454,0.0008239427914117001,0.0009998000399920016,0.017196560687862426,0.2738741754398442,0.14328477,0.39341736,4.8887214573757526e-05,0.00018943795647331042,0.0001999600079984003,0.0011997600479904018,,,,,,,
train,host_shape,2.0,paired_008.00_010.00THz,8.0,10.0,9.0,214,none,-0.05799992479461626,-0.21040282,0.07652031,0.39855355680737614,0.5779877353697677,0.41011797640471903,1.0,-0.1955772394019067,-0.3235874,-0.059511736,0.004077798901057656,0.009723981994829795,0.003599280143971206,0.05558888222355529,,,,,,,
train,host_shape,2.0,paired_010.00_012.00THz,10.0,12.0,11.0,214,none,-0.06907595323720642,-0.21378596,0.059093285,0.3145225474975889,0.541677720690292,0.32113577284543093,0.9998000399920016,-0.13288982342348582,-0.26253963,0.0026960361,0.05222880186602227,0.09713868271090428,0.04879024195160968,0.5558888222355529,,,,,,,
train,host_shape,2.0,paired_012.00_014.00THz,12.0,14.0,13.0,214,none,-0.15208933667925864,-0.28498974,-0.03857442,0.026094473092779916,0.06222528199047518,0.027394521095780843,0.41771645670865826,-0.25594771760438484,-0.3646842,-0.14253567,0.00015339222468627623,0.0005283509961416181,0.0001999600079984003,0.0027994401119776045,,,,,,,
train,host_shape,2.0,paired_014.00_016.00THz,14.0,16.0,15.0,214,none,-0.19278437666265655,-0.32331944,-0.07140757,0.004650823814949097,0.0120146281886185,0.00639872025594881,0.15876824635072986,-0.21384408215643833,-0.3329918,-0.08916458,0.001652799494685953,0.004657889485024049,0.0015996800639872025,0.022395520895820836,,,,,,,
train,host_shape,2.0,paired_016.00_018.00THz,16.0,18.0,17.0,214,none,0.12270315420758136,-0.009200027,0.26241842,0.07325252089531144,0.15138854318364364,0.0655868826234753,0.732253549290142,0.1863176373057394,0.051613808,0.31774077,0.0062644851908933135,0.01387136006554948,0.0057988402319536095,0.08398320335932813,,,,,,,
train,host_shape,2.0,paired_018.00_020.00THz,18.0,20.0,19.0,214,none,-0.39821053105326604,-0.50961685,-0.29027024,1.512825990204473e-09,2.344880284816933e-08,0.0001999600079984003,0.0001999600079984003,-0.45748521923544183,-0.5567362,-0.3475373,1.8205086371002027e-12,1.410894193752657e-11,0.0001999600079984003,0.0001999600079984003,,,,,,,
train,host_shape,2.0,paired_020.00_022.00THz,20.0,22.0,21.0,214,none,-0.37026555386966653,-0.49679717,-0.25815082,2.3430618809744364e-08,2.4211639436735845e-07,0.0001999600079984003,0.0001999600079984003,-0.4764048047481083,-0.56996846,-0.37147337,1.5956644440006598e-13,4.9465597764020454e-12,0.0001999600079984003,0.0001999600079984003,,,,,,,
train,host_shape,2.0,paired_022.00_024.00THz,22.0,24.0,23.0,214,none,-0.32032830178857474,-0.44311064,-0.20232634,1.707766798624452e-06,8.823461792893003e-06,0.0001999600079984003,0.0009998000399920016,-0.4468986031327132,-0.5396254,-0.34702966,6.668184358734168e-12,4.134274302415184e-11,0.0001999600079984003,0.0001999600079984003,,,,,,,
train,host_shape,2.0,paired_024.00_026.00THz,24.0,26.0,25.0,214,none,-0.3246635554654685,-0.4463079,-0.2231302,1.211620582632991e-06,7.512047612324545e-06,0.0003999200159968006,0.0009998000399920016,-0.37701350619796337,-0.48098323,-0.26076007,1.2376416758035172e-08,6.394481991651506e-08,0.0001999600079984003,0.0001999600079984003,,,,,,,
train,host_shape,2.0,paired_026.00_028.00THz,26.0,28.0,27.0,214,none,-0.27399394163426366,-0.40616852,-0.12388885,4.8501871560114066e-05,0.0002147940026233623,0.0001999600079984003,0.005398920215956809,-0.2900511814814034,-0.40008298,-0.17028637,1.6231517236548552e-05,7.188243347614358e-05,0.0003999200159968006,0.0003999200159968006,,,,,,,
train,host_shape,2.0,paired_028.00_030.00THz,28.0,30.0,29.0,214,none,-0.20738780972161067,-0.3556361,-0.04952865,0.0022939473913039833,0.006464760830038498,0.002599480103979204,0.11657668466306739,-0.21748758990085446,-0.32856247,-0.09261489,0.0013678877059781157,0.0042404518885321586,0.0005998800239952009,0.019396120775844832,,,,,,,
train,host_shape,2.0,paired_030.00_032.00THz,30.0,32.0,31.0,214,none,-0.21820900557332742,-0.33260757,-0.09108978,0.001317113793111057,0.004083052758644277,0.001999600079984003,0.09318136372725455,-0.2072108148567202,-0.32374138,-0.080787085,0.0023143458484494255,0.005978726775161016,0.001799640071985603,0.03079384123175365,,,,,,,
train,host_shape,2.0,paired_032.00_034.00THz,32.0,34.0,33.0,214,none,-0.23559573463078193,-0.39827883,-0.041705236,0.00051022177064056,0.0017574305433174842,0.0007998400319936012,0.06678664267146571,-0.18285056910807557,-0.31176347,-0.05140007,0.007321523207264224,0.015131147961679395,0.007798440311937612,0.09798040391921616,,,,,,,
train,host_shape,2.0,paired_034.00_036.00THz,34.0,36.0,35.0,214,none,-0.017533427860993208,-0.13821894,0.11979206,0.7987159164598571,0.8253397803418523,0.8088382323535293,1.0,-0.0483728577687968,-0.17584106,0.07490077,0.4814940661580942,0.5410180319927398,0.48150369926014797,0.9998000399920016,,,,,,,
train,host_shape,2.0,paired_036.00_038.00THz,36.0,38.0,37.0,214,none,-0.07994671048933863,-0.22891209,0.06633347,0.24420735381922495,0.44531929225858674,0.2429514097180564,0.9956008798240352,0.045806955046926175,-0.08535173,0.16946116,0.5050766883951048,0.5410180319927398,0.5008998200359928,1.0,,,,,,,
train,host_shape,2.0,paired_038.00_040.00THz,38.0,40.0,39.0,214,none,-0.12279509507634145,-0.24171326,0.017949412,0.07303585490645671,0.15138854318364364,0.07298540291941612,0.7314537092581483,-0.11356044840704851,-0.22738473,0.01832395,0.09754363374240789,0.15882690228445687,0.09558088382323535,0.8036392721455708,,,,,,,
